Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2019-09-20 07:00 PM,2019,09,20,19,69.8,158,Unhealthy,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-20 08:00 PM,2019,09,20,20,68.1,158,Unhealthy,66.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-20 09:00 PM,2019,09,20,21,61.7,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-20 10:00 PM,2019,09,20,22,43.9,122,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-20 11:00 PM,2019,09,20,23,40.9,114,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 12:00 AM,2019,09,21,00,38.4,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 01:00 AM,2019,09,21,01,33.7,96,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 02:00 AM,2019,09,21,02,30.8,90,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 03:00 AM,2019,09,21,03,31.4,92,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 04:00 AM,2019,09,21,04,33.7,96,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 05:00 AM,2019,09,21,05,37.3,105,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 06:00 AM,2019,09,21,06,40.6,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 07:00 AM,2019,09,21,07,44.8,124,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 08:00 AM,2019,09,21,08,46.4,128,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 09:00 AM,2019,09,21,09,53.7,146,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 10:00 AM,2019,09,21,10,56.8,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 11:00 AM,2019,09,21,11,57.4,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 12:00 PM,2019,09,21,12,58.2,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 01:00 PM,2019,09,21,13,60.1,153,Unhealthy,62.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 02:00 PM,2019,09,21,14,65.0,156,Unhealthy,70.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 03:00 PM,2019,09,21,15,69.5,158,Unhealthy,74.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 04:00 PM,2019,09,21,16,70.6,159,Unhealthy,73.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 05:00 PM,2019,09,21,17,50.1,137,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 06:00 PM,2019,09,21,18,38.0,107,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 07:00 PM,2019,09,21,19,33.0,95,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 08:00 PM,2019,09,21,20,44.5,123,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 09:00 PM,2019,09,21,21,29.2,87,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 10:00 PM,2019,09,21,22,30.6,90,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-21 11:00 PM,2019,09,21,23,38.8,109,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 12:00 AM,2019,09,22,00,33.9,97,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 01:00 AM,2019,09,22,01,33.9,97,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 02:00 AM,2019,09,22,02,33.9,97,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 03:00 AM,2019,09,22,03,32.9,95,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 04:00 AM,2019,09,22,04,34.4,98,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 05:00 AM,2019,09,22,05,34.2,97,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 06:00 AM,2019,09,22,06,36.1,102,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 07:00 AM,2019,09,22,07,47.5,131,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 08:00 AM,2019,09,22,08,57.7,152,Unhealthy,68.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 09:00 AM,2019,09,22,09,63.3,155,Unhealthy,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 10:00 AM,2019,09,22,10,60.7,154,Unhealthy,58.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 11:00 AM,2019,09,22,11,61.8,154,Unhealthy,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 12:00 PM,2019,09,22,12,55.9,151,Unhealthy,50.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 01:00 PM,2019,09,22,13,51.4,140,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 02:00 PM,2019,09,22,14,47.7,131,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 03:00 PM,2019,09,22,15,47.8,131,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 04:00 PM,2019,09,22,16,49.4,135,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 05:00 PM,2019,09,22,17,47.4,130,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 06:00 PM,2019,09,22,18,51.7,141,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 07:00 PM,2019,09,22,19,55.0,149,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 08:00 PM,2019,09,22,20,59.0,153,Unhealthy,66.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 09:00 PM,2019,09,22,21,53.6,146,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 10:00 PM,2019,09,22,22,46.7,129,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-22 11:00 PM,2019,09,22,23,43.4,120,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 12:00 AM,2019,09,23,00,40.4,113,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 01:00 AM,2019,09,23,01,28.2,85,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 02:00 AM,2019,09,23,02,24.6,77,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 03:00 AM,2019,09,23,03,21.8,71,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 04:00 AM,2019,09,23,04,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 05:00 AM,2019,09,23,05,24.9,78,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 06:00 AM,2019,09,23,06,22.9,74,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 07:00 AM,2019,09,23,07,24.4,77,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 08:00 AM,2019,09,23,08,32.2,93,Moderate,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 09:00 AM,2019,09,23,09,36.1,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 10:00 AM,2019,09,23,10,36.0,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 11:00 AM,2019,09,23,11,40.0,112,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 12:00 PM,2019,09,23,12,39.5,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 01:00 PM,2019,09,23,13,45.7,126,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 02:00 PM,2019,09,23,14,52.8,144,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 03:00 PM,2019,09,23,15,44.9,124,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 04:00 PM,2019,09,23,16,40.4,113,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 05:00 PM,2019,09,23,17,32.7,94,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 06:00 PM,2019,09,23,18,26.8,82,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 07:00 PM,2019,09,23,19,31.9,93,Moderate,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 08:00 PM,2019,09,23,20,36.9,104,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 09:00 PM,2019,09,23,21,43.4,120,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 10:00 PM,2019,09,23,22,37.2,105,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-23 11:00 PM,2019,09,23,23,36.1,102,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 12:00 AM,2019,09,24,00,33.0,95,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 01:00 AM,2019,09,24,01,33.5,96,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 02:00 AM,2019,09,24,02,38.2,108,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 03:00 AM,2019,09,24,03,40.6,114,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 04:00 AM,2019,09,24,04,41.3,115,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 05:00 AM,2019,09,24,05,41.1,115,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 06:00 AM,2019,09,24,06,43.7,121,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 07:00 AM,2019,09,24,07,51.6,141,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 08:00 AM,2019,09,24,08,62.9,155,Unhealthy,74.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 09:00 AM,2019,09,24,09,56.9,152,Unhealthy,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 10:00 AM,2019,09,24,10,52.9,144,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 11:00 AM,2019,09,24,11,52.9,144,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 12:00 PM,2019,09,24,12,57.9,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 01:00 PM,2019,09,24,13,53.2,145,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 02:00 PM,2019,09,24,14,47.8,131,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 03:00 PM,2019,09,24,15,48.3,133,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 04:00 PM,2019,09,24,16,48.6,133,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 05:00 PM,2019,09,24,17,46.1,127,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 06:00 PM,2019,09,24,18,40.8,114,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 07:00 PM,2019,09,24,19,36.4,103,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 08:00 PM,2019,09,24,20,36.7,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 09:00 PM,2019,09,24,21,33.8,97,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 10:00 PM,2019,09,24,22,34.9,99,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-24 11:00 PM,2019,09,24,23,32.9,95,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 12:00 AM,2019,09,25,00,33.1,95,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 01:00 AM,2019,09,25,01,30.1,89,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 02:00 AM,2019,09,25,02,29.1,87,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 03:00 AM,2019,09,25,03,28.1,85,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 04:00 AM,2019,09,25,04,29.1,87,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 05:00 AM,2019,09,25,05,30.4,89,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 06:00 AM,2019,09,25,06,30.3,89,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 07:00 AM,2019,09,25,07,35.0,99,Moderate,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 08:00 AM,2019,09,25,08,49.8,136,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 09:00 AM,2019,09,25,09,48.4,133,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 10:00 AM,2019,09,25,10,44.2,122,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 11:00 AM,2019,09,25,11,40.6,114,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 12:00 PM,2019,09,25,12,38.8,109,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 01:00 PM,2019,09,25,13,33.4,96,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 02:00 PM,2019,09,25,14,29.2,87,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 03:00 PM,2019,09,25,15,27.1,83,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 04:00 PM,2019,09,25,16,27.0,82,Moderate,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 05:00 PM,2019,09,25,17,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 06:00 PM,2019,09,25,18,-999.0,-999,N/A,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 07:00 PM,2019,09,25,19,27.9,84,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 08:00 PM,2019,09,25,20,29.0,87,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 09:00 PM,2019,09,25,21,28.1,85,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 10:00 PM,2019,09,25,22,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-25 11:00 PM,2019,09,25,23,26.7,82,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 12:00 AM,2019,09,26,00,27.0,82,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 01:00 AM,2019,09,26,01,26.6,81,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 02:00 AM,2019,09,26,02,26.7,82,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 03:00 AM,2019,09,26,03,26.4,81,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 04:00 AM,2019,09,26,04,27.1,83,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 05:00 AM,2019,09,26,05,26.1,80,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 06:00 AM,2019,09,26,06,36.7,104,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 07:00 AM,2019,09,26,07,55.8,151,Unhealthy,75.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 08:00 AM,2019,09,26,08,57.9,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 09:00 AM,2019,09,26,09,62.9,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 10:00 AM,2019,09,26,10,74.9,161,Unhealthy,87.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 11:00 AM,2019,09,26,11,75.0,161,Unhealthy,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 12:00 PM,2019,09,26,12,61.0,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 01:00 PM,2019,09,26,13,42.7,119,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 02:00 PM,2019,09,26,14,37.0,105,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 03:00 PM,2019,09,26,15,32.3,93,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 04:00 PM,2019,09,26,16,28.1,85,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 05:00 PM,2019,09,26,17,23.0,74,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 06:00 PM,2019,09,26,18,19.4,66,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 07:00 PM,2019,09,26,19,24.2,76,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 08:00 PM,2019,09,26,20,28.1,85,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 09:00 PM,2019,09,26,21,35.5,101,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 10:00 PM,2019,09,26,22,39.7,111,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-26 11:00 PM,2019,09,26,23,39.8,112,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 12:00 AM,2019,09,27,00,42.9,119,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 01:00 AM,2019,09,27,01,45.4,125,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 02:00 AM,2019,09,27,02,37.7,106,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 03:00 AM,2019,09,27,03,39.8,112,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 04:00 AM,2019,09,27,04,54.9,149,Unhealthy for Sensitive Groups,70.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 05:00 AM,2019,09,27,05,61.4,154,Unhealthy,68.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 06:00 AM,2019,09,27,06,57.2,152,Unhealthy,53.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 07:00 AM,2019,09,27,07,53.1,144,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 08:00 AM,2019,09,27,08,51.0,139,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 09:00 AM,2019,09,27,09,45.5,126,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 10:00 AM,2019,09,27,10,41.2,115,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 11:00 AM,2019,09,27,11,40.6,114,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 12:00 PM,2019,09,27,12,44.3,123,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 01:00 PM,2019,09,27,13,38.6,109,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 02:00 PM,2019,09,27,14,35.3,100,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 03:00 PM,2019,09,27,15,36.6,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 04:00 PM,2019,09,27,16,38.8,109,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 05:00 PM,2019,09,27,17,26.4,81,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 06:00 PM,2019,09,27,18,22.6,73,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 07:00 PM,2019,09,27,19,30.3,89,Moderate,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 08:00 PM,2019,09,27,20,32.6,94,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-09-27 09:00 PM,2019,09,27,21,37.3,105,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
